park_id,dimensions_x,dimensions_y,batter_left_x,batter_left_y,batter_right_x,batter_right_y,bases_x0,bases_x1,bases_x2,bases_y0,bases_y1,bases_y2,positions_x0,positions_x1,positions_x2,positions_x3,positions_x4,positions_x5,positions_x6,positions_x7,positions_x8,positions_x9,positions_y0,positions_y1,positions_y2,positions_y3,positions_y4,positions_y5,positions_y6,positions_y7,positions_y8,positions_y9,avg,avg_l,avg_r,d,t,hr,hr_r,hr_l,temperature0,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8,temperature9,temperature10,temperature11,rain0,rain1,rain2,rain3,rain4,rain5,rain6,rain7,rain8,rain9,rain10,rain11,wind,wind_direction,distances0,distances1,distances2,distances3,distances4,distances5,distances6,wall_heights0,wall_heights1,wall_heights2,wall_heights3,wall_heights4,wall_heights5,wall_heights6,name,picture,picture_night,nation_id,capacity,type,foul_ground,turf,gender,relative_path_3d_model,file_name_3d_model,home_team_dugout_is_at_first_base
458,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9750,0.9750,0.9750,1.1940,1.3100,0.9280,0.9350,0.9150,41,42,47,57,65,70,76,80,73,63,54,46,4,5,9,10,10,15,9,10,13,12,7,4,9,5,336,377,423,432,414,367,328,10,10,10,10,10,10,10,"Fukushima Azuma Baseball Stadium","default_turf.jpg","default_turf.jpg",0,30000,0,0,1,0,"","",1
459,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9950,0.9950,0.9950,0.9120,0.9300,0.9950,0.9950,0.9950,47,52,58,66,75,86,91,89,81,69,55,47,1,1,1,1,0,0,0,1,1,1,1,1,9,7,328,345,360,374,360,345,328,8,8,8,8,8,8,8,"Sam Lynn Ballpark","default_grass.jpg","default_grass.jpg",0,3500,0,0,0,0,"","",1
460,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0100,1.0100,1.0100,0.9800,0.9800,0.7000,0.7000,0.7000,40,46,53,61,70,78,81,79,72,61,49,41,2,1,1,1,2,2,2,2,3,2,1,2,9,3,336,371,422,437,417,367,329,9,9,9,9,9,9,9,"Joe Baumann Park","default_grass.jpg","default_grass.jpg",0,1000,0,0,0,0,"","",1
461,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.1165,1.3050,1.0150,0.9800,0.9800,1.1975,0.9000,1.7500,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,7,340,355,370,385,359,332,305,6,6,6,6,6,6,6,"Clint Lightner Field","default_grass.jpg","default_grass.jpg",0,1000,0,0,0,0,"","",1
462,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0800,1.0800,1.0800,1.0500,1.0500,0.8400,0.8400,0.8400,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,1,321,343,376,418,372,340,316,8,8,8,16,8,8,8,"Jim R. Griggs Sports Complex","default_grass.jpg","default_grass.jpg",0,1000,0,0,0,0,"","",1
463,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.7100,0.7100,0.7100,0.7100,0.7100,0.6800,0.6800,0.6800,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,7,330,358,386,415,386,358,330,10,10,10,18,10,10,10,"Kokernot Field","default_grass.jpg","default_grass.jpg",0,1400,0,0,0,0,"","",1
464,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0215,0.8850,1.0950,0.9420,0.8700,1.0720,1.1350,0.9550,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,8,315,341,376,414,378,356,322,7,7,7,7,7,15,15,"Warren Ballpark","default_grass.jpg","default_grass.jpg",0,350,0,0,0,0,"","",1
465,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.1480,1.0700,1.1900,0.8700,0.8700,2.3548,2.1150,2.8000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,5,340,345,350,355,339,322,305,8,8,8,8,8,8,8,"Fort Marcy Ballfield","default_grass.jpg","default_grass.jpg",0,1500,0,0,0,0,"","",1
466,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9600,0.9600,0.9600,1.0540,1.0500,1.0900,1.0900,1.0900,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,6,360,368,376,385,374,362,350,8,8,8,8,8,8,8,"Trinidad Central Park","default_grass.jpg","default_grass.jpg",0,887,0,0,0,0,"","",1
467,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0885,1.0950,1.0850,1.0340,1.0600,1.0215,1.0250,1.0150,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,6,341,365,409,426,403,362,334,9,9,9,9,9,9,9,"LaGrave Field","default_grass.jpg","default_grass.jpg",0,4100,0,0,0,0,"","",1
468,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9945,0.9100,1.0400,1.1780,1.2700,1.0275,1.0800,0.9300,60,63,69,74,79,83,84,84,81,75,68,61,3,3,2,2,2,3,2,2,3,3,3,3,11,1,318,356,386,430,403,366,329,7,7,7,7,11,15,15,"Harlingen Field","default_turf.jpg","default_turf.jpg",0,4500,0,0,0,0,"","",1
469,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,0.9480,1.0300,0.9970,0.9900,1.0100,45,50,57,65,73,79,82,81,75,65,54,46,2,2,2,2,3,3,2,2,3,2,2,2,10,1,327,358,396,423,396,357,324,7,7,7,7,7,7,7,"Foster Field","default_grass.jpg","default_grass.jpg",0,4200,0,0,0,0,"","",1
470,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9980,0.9980,0.9980,1.0120,1.1100,1.1250,1.1250,1.1250,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,8,322,350,377,397,377,350,322,8,8,8,8,8,8,8,"Iksan National Baseball Training Stadium","default_grass.jpg","default_grass.jpg",0,740,0,0,0,0,"","",1
471,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9690,0.9950,0.9550,1.0740,1.1200,0.9120,0.9050,0.9250,40,43,47,51,57,63,68,69,64,54,46,40,6,6,6,5,4,3,3,2,3,4,7,7,8,4,337,371,418,435,412,369,328,7,7,7,7,7,7,7,"Portland Grounds","default_grass.jpg","default_grass.jpg",0,2600,0,0,0,0,"","",1
472,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9400,0.9400,0.9400,0.8900,0.8900,0.5000,0.5000,0.5000,49,52,54,56,59,61,63,64,64,61,55,50,3,3,3,3,1,0,0,0,0,1,3,3,11,1,330,351,372,392,372,351,330,16,8,8,8,16,16,16,"Skylands Stadium","default_grass.jpg","default_grass.jpg",0,4200,0,0,0,0,"","",1
473,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.8845,0.8650,0.8950,0.8100,0.7000,1.0380,1.0450,1.0250,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,4,313,332,358,412,358,328,300,12,12,12,12,12,12,12,"Pim Mulier Sportpark","default_grass.jpg","default_grass.jpg",0,1400,0,0,0,0,"","",1
474,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9750,0.9750,0.9750,0.9520,0.9200,1.0255,1.0150,1.0450,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,5,320,353,389,424,384,351,323,7,7,7,7,7,7,7,"Mariners Complex","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
475,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0200,1.0200,1.0200,1.0380,1.0100,0.9670,0.9600,0.9800,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,2,327,365,398,426,394,354,330,7,7,7,11,7,7,7,"Red Sox Complex","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
476,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.2500,1.2500,1.2500,1.1000,1.1000,0.7000,0.7000,0.7000,22,27,37,48,59,68,73,72,64,52,39,27,3,3,4,4,3,3,3,3,3,3,4,3,10,8,340,362,384,405,384,362,340,8,8,8,8,8,8,8,"Kino Veterans Memorial Stadium","default_turf.jpg","default_turf.jpg",0,11500,0,0,0,0,"","",1
477,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9190,0.9450,0.9050,0.8200,0.7400,1.0650,1.0650,1.0650,27,31,42,52,63,72,75,74,66,55,43,32,4,3,4,4,4,3,3,3,3,3,3,4,10,7,314,330,356,409,350,327,306,6,6,6,6,6,6,6,"Boom Ballpark","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
478,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9120,0.9250,0.9050,0.7600,0.6500,1.0620,1.0550,1.0750,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,5,305,329,357,413,348,328,303,9,9,9,9,9,9,9,"Ballpark of Jaquimeyes","default_grass.jpg","default_grass.jpg",0,7900,0,0,0,0,"","",1
479,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9202,0.8650,0.9500,0.9400,0.9600,1.0155,1.0050,1.0350,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,8,338,354,370,385,366,347,328,10,10,10,10,10,10,10,"Dean Evans Stadium","default_turf.jpg","default_turf.jpg",0,1000,0,0,1,0,"","",1
480,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.8380,0.8250,0.8450,0.9800,0.9600,0.9715,0.9750,0.9650,61,63,67,72,77,81,82,83,81,75,69,63,2,3,3,3,3,5,5,6,5,3,3,2,9,8,329,361,389,408,375,346,330,9,9,9,9,9,9,9,"The Ballpark of the Palm Beaches","default_turf.jpg","default_turf.jpg",0,7858,0,0,0,0,"","",1
481,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9740,0.9350,0.9950,1.0740,1.1200,0.9240,0.9450,0.8850,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,6,334,370,409,435,430,372,335,9,9,9,9,9,17,17,"Stadio Silvio Piola","default_grass.jpg","default_grass.jpg",0,1600,0,0,0,0,"","",1
482,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0402,1.1150,1.0000,1.0740,1.0500,0.9842,0.9300,1.0850,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,8,348,381,420,436,405,356,337,15,15,11,7,7,7,7,"Slotbosse Toren Park","default_grass.jpg","default_grass.jpg",0,1600,0,0,0,0,"","",1
483,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0165,1.0100,1.0200,1.1480,1.2600,1.0095,1.0200,0.9900,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,6,332,357,400,429,392,354,326,9,9,9,9,9,9,9,"Alliance Ballpark","default_turf.jpg","default_turf.jpg",0,10600,0,0,1,0,"","",1
484,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0315,1.0250,1.0350,0.9220,0.9200,1.0810,1.0950,1.0550,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,2,328,344,385,423,378,344,322,9,9,9,9,9,9,9,"Honu Ballpark","default_grass.jpg","default_grass.jpg",0,9700,0,0,0,0,"","",1
485,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9550,0.9550,0.9550,1.1040,1.0800,0.9190,0.9050,0.9450,76,76,77,79,80,81,81,81,81,80,79,77,2,2,2,3,7,6,6,6,7,7,4,3,13,3,342,371,418,439,420,371,330,10,10,10,10,10,10,10,"Baseball City Complex","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
486,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9902,1.0000,0.9850,0.9980,0.9900,1.0057,0.9550,1.1000,73,73,74,76,77,80,81,82,82,80,78,75,3,3,3,3,3,3,2,3,3,3,3,3,11,4,341,367,405,425,388,350,326,18,18,14,10,10,7,7,"Fayetteville Ballpark","default_grass.jpg","default_grass.jpg",0,1000,0,0,0,0,"","",1
487,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0595,0.9100,1.1400,1.0180,1.0200,1.0565,1.1300,0.9200,32,34,41,50,60,69,75,74,67,57,47,37,3,3,4,4,4,3,3,3,3,3,3,3,12,1,340,360,390,401,385,357,340,6,6,9,9,13,17,17,"Ballpark of Wild Horses","default_grass.jpg","default_grass.jpg",0,3808,0,0,0,0,"","",1
488,0,0,352,354,150,349,443,225,67,309,239,292,0,245,266,420,333,46,151,51,240,434,0,298,411,268,210,256,200,147,114,168,1.0030,1.0030,1.0030,1.0000,1.0000,1.0030,1.0030,1.0030,30,34,44,54,64,72,76,75,67,56,45,35,4,4,4,4,4,4,3,3,3,3,4,4,9,2,328,366,379,404,370,366,325,12,12,12,8,8,8,8,"Great American Ball Park","great_american_ball_park_d.webp","great_american_ball_park_n.webp",0,42319,0,0,0,0,"./great_american_ball_park/","great_american_ball_park.pod",1
489,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9800,1.0450,0.9450,1.0240,1.0500,0.8970,0.8550,0.9750,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,4,320,350,380,400,380,350,320,8,8,8,8,8,8,8,"Frank E. Sollecito, Jr. Ballpark","default_grass.jpg","default_grass.jpg",0,2500,0,0,0,0,"","",1
490,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9380,0.9250,0.9450,0.7500,0.7400,1.0810,1.0950,1.0550,27,31,42,52,63,72,75,74,66,55,43,32,4,3,4,4,4,3,3,3,3,3,3,4,10,3,314,335,352,410,350,324,300,10,10,10,10,10,10,10,"Balsitis Park","default_grass.jpg","default_grass.jpg",0,1000,0,0,0,0,"","",1
491,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0735,0.9500,1.1400,0.9580,1.0300,1.0470,1.1100,0.9300,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,7,326,349,392,421,400,362,324,9,9,9,9,13,17,17,"Ballpark of Japan","default_grass.jpg","default_grass.jpg",0,48300,0,0,0,0,"","",1
492,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0820,0.9650,1.1450,1.2140,1.3300,1.0410,1.1250,0.8850,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,358,405,426,409,378,336,7,7,7,7,7,15,15,"Australia Grounds","default_turf.jpg","default_turf.jpg",0,39300,1,0,1,0,"","",1
493,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9970,1.0100,0.9900,0.9780,0.9900,1.0065,1.0100,1.0000,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,5,332,366,399,422,391,352,328,9,9,9,9,9,9,9," Ballpark","default_grass.jpg","default_grass.jpg",0,34800,2,0,0,0,"","",1
494,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9970,1.0100,0.9900,0.9780,0.9900,1.0065,1.0100,1.0000,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,5,332,366,399,422,391,352,328,9,9,9,9,9,9,9," Ballpark","default_grass.jpg","default_grass.jpg",0,34800,2,0,0,0,"","",1
495,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9970,1.0100,0.9900,0.9780,0.9900,1.0065,1.0100,1.0000,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,5,332,366,399,422,391,352,328,9,9,9,9,9,9,9," Ballpark","default_grass.jpg","default_grass.jpg",0,34800,2,0,0,0,"","",1
496,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9970,1.0100,0.9900,0.9780,0.9900,1.0065,1.0100,1.0000,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,5,332,366,399,422,391,352,328,9,9,9,9,9,9,9," Ballpark","default_grass.jpg","default_grass.jpg",0,34800,2,0,0,0,"","",1
497,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9750,0.9750,0.9750,0.9750,0.9750,1.0050,1.0050,1.0050,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,6,335,353,383,400,375,348,320,8,8,8,8,8,8,8,"The Depot at Cleburne Station","default_grass.jpg","default_grass.jpg",0,3127,0,0,0,0,"","",1
498,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9970,1.0100,0.9900,0.9780,0.9900,1.0065,1.0100,1.0000,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,5,332,366,399,422,391,352,328,9,9,9,9,9,9,9," Ballpark","default_grass.jpg","default_grass.jpg",0,34800,2,0,0,0,"","",1
499,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0145,1.1250,0.9550,1.0320,1.1100,1.0875,1.0350,1.1850,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,351,388,422,365,336,316,14,14,10,6,6,6,6,"Ballpark of The United States","default_turf.jpg","default_turf.jpg",0,39600,1,0,1,0,"","",1
500,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9970,1.0100,0.9900,0.9780,0.9900,1.0065,1.0100,1.0000,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,5,332,366,399,422,391,352,328,9,9,9,9,9,9,9," Ballpark","default_grass.jpg","default_grass.jpg",0,34800,2,0,0,0,"","",1
501,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0265,1.0200,1.0300,1.0380,0.9900,0.9865,0.9900,0.9800,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,3,335,365,397,429,399,361,328,9,9,9,14,9,9,9,"Ballpark of Colombia","default_grass.jpg","default_grass.jpg",0,39900,0,0,0,0,"","",1
502,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9950,0.9950,0.9950,1.0340,1.0600,0.9415,0.9450,0.9350,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,3,339,375,424,434,414,374,328,9,9,9,9,9,9,9,"Dominican Republic Grounds","default_grass.jpg","default_grass.jpg",0,44400,2,0,0,0,"","",1
503,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9695,1.0150,0.9450,1.0240,1.1000,0.9400,0.9050,1.0050,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,8,349,391,431,437,405,364,337,17,17,13,9,8,6,6,"Mexico Grounds","default_grass.jpg","default_grass.jpg",0,39300,0,0,0,0,"","",1
504,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0250,1.0250,1.0250,1.2340,1.3000,0.9615,0.9650,0.9550,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,4,338,369,419,436,412,370,337,9,9,9,9,9,9,9," Stadium","default_turf.jpg","default_turf.jpg",0,52800,0,0,1,0,"","",1
505,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9970,1.0100,0.9900,0.9780,0.9900,1.0065,1.0100,1.0000,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,5,332,366,399,422,391,352,328,9,9,9,9,9,9,9," Ballpark","default_grass.jpg","default_grass.jpg",0,34800,2,0,0,0,"","",1
506,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0135,1.0200,1.0100,1.0380,1.0200,1.0030,1.0100,0.9900,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,8,328,360,396,429,392,352,322,10,10,10,10,10,10,10,"Ballpark of Venezuela","default_grass.jpg","default_grass.jpg",0,48600,0,0,0,0,"","",1
507,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9850,0.9850,0.9850,0.9520,0.8700,1.0185,1.0150,1.0250,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,5,319,350,390,418,379,350,315,7,7,7,12,7,7,7,"Goths Stadium","default_grass.jpg","default_grass.jpg",0,10500,0,0,0,0,"","",1
508,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9320,0.9450,0.9250,0.7900,0.7400,1.0780,1.0850,1.0650,34,39,45,52,60,67,72,70,64,54,43,36,2,2,3,4,5,4,3,3,3,4,3,2,5,1,308,327,358,410,352,325,306,9,9,9,9,9,9,9,"Goodyear Ballpark","default_grass.jpg","default_grass.jpg",0,10311,0,0,0,0,"","",1
509,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9745,1.0850,0.9150,0.8000,0.7100,1.1075,1.0550,1.2050,39,40,46,57,66,72,80,82,74,63,53,44,2,3,4,6,6,9,8,6,8,5,3,2,9,2,320,341,360,404,339,309,308,17,17,13,14,9,9,9,"Tochigi Ballpark","default_grass.jpg","default_grass.jpg",0,2600,0,0,0,0,"","",1
510,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9990,0.8950,1.0550,0.9720,0.8500,1.0265,1.0650,0.9550,32,35,44,56,65,73,79,80,71,59,47,36,8,8,8,9,9,10,13,13,9,7,8,7,10,3,316,344,380,419,389,355,322,7,7,7,7,11,15,15,"Badgers Stadium","default_grass.jpg","default_grass.jpg",0,2600,0,0,0,0,"","",1
511,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9250,0.9250,0.9250,0.8200,0.6500,1.0550,1.0550,1.0550,32,34,41,50,60,69,75,74,67,57,47,37,3,3,4,4,4,3,3,3,3,3,3,3,12,4,312,330,352,407,354,328,302,7,7,7,11,7,7,7,"Superstars Ballpark","default_grass.jpg","default_grass.jpg",0,3200,0,0,0,0,"","",1
512,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9988,1.0800,0.9550,0.9980,0.9700,1.0082,0.9750,1.0700,57,58,58,61,63,66,69,71,70,67,62,58,2,3,3,1,0,0,0,0,0,1,1,2,8,1,338,367,407,424,384,347,321,17,17,9,9,9,9,9,"T-Bones Ballpark","default_grass.jpg","default_grass.jpg",0,2600,0,0,0,0,"","",1
513,0,0,337,355,140,355,432,224,75,306,251,300,0,263,266,422,333,36,149,69,258,449,0,308,411,264,213,262,214,146,119,156,0.9860,0.9860,0.9860,1.0000,1.0000,0.9860,0.9860,0.9860,43,47,54,62,70,77,80,79,73,63,53,45,3,3,4,3,3,3,3,4,3,2,3,3,9,8,335,360,385,400,375,360,325,6,9,9,9,9,16,16,"SunTrust Park","suntrust_park_d.webp","suntrust_park_n.webp",0,41149,0,0,0,0,"./suntrust_park/","suntrust_park.pod",1
514,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0750,0.9450,1.1450,1.0940,1.0800,1.0150,1.0850,0.8850,50,54,59,67,81,84,90,88,82,70,58,52,2,2,2,1,0,0,0,2,1,1,1,2,6,2,334,361,405,428,412,369,337,9,9,12,12,12,20,20,"Peoria Sports Complex","default_grass.jpg","default_grass.jpg",0,12882,0,0,0,0,"","",1
