player_id,team_id,league_id,position,role,offensive_value,offensive_value_talent,offensive_value_vsl,offensive_value_vsr,pitching_value,pitching_value_talent,pitching_value_vsl,pitching_value_vsr,overall_value,talent_value,career_value,leadoff_value_vsl,leadoff_value_vsr,running_value,stealing_value,season_performance,stats_value_0,stats_value_1,stats_value_2,stats_mod_0,stats_mod_1,stats_mod_2,ratings_value,overall_sp,overall_rp,overall_c,overall_1b,overall_2b,overall_3b,overall_ss,overall_lf,overall_cf,overall_rf,award_bat,award_pit,award_field,oa,pot
42142,0,0,1,11,212,215,212,212,0,878,0,17,112,878,571,183,183,44,1,0.0000,0,0,0,0,0,0,174,1,264,112,112,112,112,112,112,112,112,0.0000,0.0000,0.0000,20,40
42143,0,0,2,0,378,899,391,368,0,0,0,0,332,1045,689,217,213,84,3,0.0000,0,0,0,0,0,0,418,1,1,332,278,278,278,278,278,278,278,0.0000,0.0000,0.0000,20,46
42144,0,0,1,11,225,225,225,225,0,920,0,0,125,920,579,184,184,22,0,0.0000,0,0,0,0,0,0,185,1,238,125,125,125,125,125,125,125,125,0.0000,0.0000,0.0000,20,42
42145,0,0,1,11,259,267,259,259,0,955,0,0,159,955,602,195,195,52,0,0.0000,0,0,0,0,0,0,212,1,248,159,159,159,159,159,159,159,159,0.0000,0.0000,0.0000,20,43
42146,0,0,1,12,138,142,138,138,0,615,0,0,38,538,397,150,150,58,1,0.0000,0,0,0,0,0,0,113,1,178,38,38,38,38,38,38,38,38,0.0000,0.0000,0.0000,20,33
42147,0,0,4,0,361,878,376,352,0,0,0,0,301,1036,669,320,313,114,10,0.0000,0,0,0,0,0,0,375,1,1,261,261,297,261,301,261,261,261,0.0000,0.0000,0.0000,20,45
42148,0,0,5,0,369,899,329,376,0,0,0,0,281,869,586,209,218,83,2,0.0000,0,0,0,0,0,0,330,1,1,269,283,269,281,269,269,269,269,0.0000,0.0000,0.0000,20,39
42149,0,0,1,11,394,904,405,387,0,914,0,0,324,914,656,293,288,118,6,0.0000,0,0,0,0,0,0,383,1,198,294,294,324,294,323,294,294,294,0.0000,0.0000,0.0000,20,41
42150,0,0,7,0,363,921,380,354,0,0,0,0,283,921,602,251,246,111,5,0.0000,0,0,0,0,0,0,336,1,1,263,263,263,263,263,282,263,283,0.0000,0.0000,0.0000,20,41
42151,0,0,5,0,339,906,314,345,0,0,0,0,259,906,583,201,207,77,3,0.0000,0,0,0,0,0,0,318,1,1,239,239,239,259,239,239,239,239,0.0000,0.0000,0.0000,20,41
42152,0,0,1,12,280,820,264,284,0,701,0,0,195,820,524,225,230,91,5,0.0000,0,0,0,0,0,0,260,1,227,180,180,180,180,180,194,180,195,0.0000,0.0000,0.0000,20,37
42153,0,0,1,11,261,251,261,261,0,922,0,0,161,922,562,186,186,28,0,0.0000,0,0,0,0,0,0,214,1,202,161,161,161,161,161,161,161,161,0.0000,0.0000,0.0000,20,42
42154,0,0,1,12,147,151,147,147,0,759,0,0,47,609,492,157,157,28,0,0.0000,0,0,0,0,0,0,121,1,225,47,47,47,47,47,47,47,47,0.0000,0.0000,0.0000,20,40
42155,0,0,1,11,228,250,228,228,0,854,0,0,128,854,523,195,195,30,0,0.0000,0,0,0,0,0,0,187,1,191,128,128,128,128,128,128,128,128,0.0000,0.0000,0.0000,20,38
42156,0,0,4,0,376,904,392,367,0,0,0,0,319,1063,691,301,295,122,6,0.0000,0,0,0,0,0,0,394,1,1,276,276,314,276,319,276,276,276,0.0000,0.0000,0.0000,20,47
42157,0,0,1,12,233,228,233,233,0,347,0,0,133,459,322,179,179,29,0,0.0000,0,0,0,0,0,0,191,1,184,133,133,133,133,133,133,133,133,0.0000,0.0000,0.0000,20,24
42158,0,0,1,11,368,380,368,368,0,1004,0,0,268,1004,636,220,220,37,0,0.0000,0,0,0,0,0,0,302,1,229,268,268,268,268,268,268,268,268,0.0000,0.0000,0.0000,20,46
42159,0,0,5,0,369,829,393,358,0,0,0,0,284,807,568,202,194,77,2,0.0000,0,0,0,0,0,0,336,1,1,269,286,269,284,269,269,269,269,0.0000,0.0000,0.0000,20,37
42160,0,0,2,0,314,760,328,306,0,0,0,0,257,887,572,208,204,65,1,0.0000,0,0,0,0,0,0,342,1,1,257,214,214,214,214,214,214,214,0.0000,0.0000,0.0000,20,32
42161,0,0,1,11,274,270,274,274,31,984,54,43,174,984,638,214,214,56,0,0.0000,0,0,0,0,0,0,225,31,291,174,174,174,174,174,174,174,174,0.0000,0.0000,0.0000,20,45
42162,0,0,1,11,247,247,247,247,0,934,0,0,147,934,562,195,195,52,0,0.0000,0,0,0,0,0,0,203,1,189,147,147,147,147,147,147,147,147,0.0000,0.0000,0.0000,20,42
42163,0,0,1,11,181,170,181,181,0,927,0,0,81,927,571,166,166,51,0,0.0000,0,0,0,0,0,0,149,1,214,81,81,81,81,81,81,81,81,0.0000,0.0000,0.0000,20,42
42164,0,0,3,0,338,864,368,314,0,0,0,0,247,812,530,190,177,50,1,0.0000,0,0,0,0,0,0,295,1,1,238,247,238,238,238,238,238,238,0.0000,0.0000,0.0000,20,34
42165,0,0,1,11,322,782,340,311,0,995,0,0,230,995,613,197,191,76,1,0.0000,0,0,0,0,0,0,279,1,223,222,230,222,222,222,222,222,222,0.0000,0.0000,0.0000,20,45
42166,0,0,1,11,251,260,251,251,47,976,166,48,151,976,638,192,192,35,0,0.0000,0,0,0,0,0,0,206,47,300,151,151,151,151,151,151,151,151,0.0000,0.0000,0.0000,20,45
42167,0,0,3,0,403,922,416,393,0,563,0,0,316,876,600,215,211,63,1,0.0000,0,0,0,0,0,0,356,1,176,303,316,303,303,303,303,303,303,0.0000,0.0000,0.0000,20,38
42168,0,0,1,11,358,692,375,347,0,846,0,0,262,846,554,196,190,56,1,0.0000,0,0,0,0,0,0,301,1,256,258,262,258,258,258,258,258,258,0.0000,0.0000,0.0000,20,38
42169,0,0,1,11,253,262,253,253,0,982,0,0,153,982,603,188,188,41,0,0.0000,0,0,0,0,0,0,207,1,223,153,153,153,153,153,153,153,153,0.0000,0.0000,0.0000,20,45
42170,0,0,1,12,254,252,254,254,0,984,0,0,154,984,621,205,205,13,0,0.0000,0,0,0,0,0,0,208,1,257,154,154,154,154,154,154,154,154,0.0000,0.0000,0.0000,20,38
42171,0,0,4,0,377,944,393,368,0,0,0,0,309,1050,680,280,274,104,6,0.0000,0,0,0,0,0,0,375,1,1,277,277,309,277,310,277,277,277,0.0000,0.0000,0.0000,20,46
42172,0,0,1,12,243,248,243,243,7,773,0,25,143,649,525,190,190,24,0,0.0000,0,0,0,0,0,0,199,7,277,143,143,143,143,143,143,143,143,0.0000,0.0000,0.0000,20,44
42173,0,0,5,0,308,845,345,299,0,0,0,0,227,855,551,196,177,62,1,0.0000,0,0,0,0,0,0,290,1,1,208,208,208,227,208,208,208,208,0.0000,0.0000,0.0000,20,39
42174,0,0,1,12,245,250,245,245,0,648,0,0,145,640,436,181,181,30,0,0.0000,0,0,0,0,0,0,201,1,224,145,145,145,145,145,145,145,145,0.0000,0.0000,0.0000,20,43
42175,0,0,8,0,307,864,280,314,0,0,0,0,221,846,557,264,273,112,10,0.0000,0,0,0,0,0,0,280,1,1,207,207,207,207,207,215,221,221,0.0000,0.0000,0.0000,20,40
42176,0,0,5,0,206,722,221,199,0,0,0,0,118,717,418,212,198,95,5,0.0000,0,0,0,0,0,0,192,1,1,106,106,106,118,106,106,106,106,0.0000,0.0000,0.0000,20,33
42177,0,0,2,0,320,802,339,312,0,0,0,0,265,942,604,204,199,75,3,0.0000,0,0,0,0,0,0,352,1,1,265,220,220,220,220,220,220,220,0.0000,0.0000,0.0000,20,37
42178,263,160,3,0,418,730,436,410,0,680,0,59,323,752,567,276,270,99,5,-0.0745,448,0,0,12,0,0,349,188,258,319,323,319,319,319,319,319,319,-7.9358,0.0000,549.4942,20,31
42179,0,0,5,0,395,795,362,399,0,0,0,0,309,767,542,200,208,62,1,0.0000,0,0,0,0,0,0,352,1,1,295,295,295,309,295,295,295,295,0.0000,0.0000,0.0000,20,35
42180,0,0,9,0,393,820,413,382,0,0,0,0,305,792,549,227,221,101,4,0.0000,0,0,0,0,0,0,346,1,1,293,293,293,293,293,301,293,305,0.0000,0.0000,0.0000,20,36
42181,0,0,6,0,277,753,291,274,0,0,0,0,209,916,563,294,289,115,8,0.0000,0,0,0,0,0,0,291,1,1,177,177,205,177,209,177,177,177,0.0000,0.0000,0.0000,20,38
42182,0,0,2,0,283,731,296,275,0,0,0,0,222,861,542,201,197,53,1,0.0000,0,0,0,0,0,0,310,1,1,222,183,183,183,183,183,183,183,0.0000,0.0000,0.0000,20,29
42183,0,0,1,11,185,185,185,185,0,886,0,0,85,886,571,173,173,4,0,0.0000,0,0,0,0,0,0,152,1,255,85,85,85,85,85,85,85,85,0.0000,0.0000,0.0000,20,40
42184,0,0,8,0,359,841,373,352,0,0,0,0,285,868,588,323,316,120,9,0.0000,0,0,0,0,0,0,346,1,1,259,259,259,259,259,270,285,276,0.0000,0.0000,0.0000,20,41
42186,0,0,4,0,309,723,321,307,0,0,0,0,244,876,560,280,266,108,5,0.0000,0,0,0,0,0,0,323,1,1,209,209,240,209,244,209,209,209,0.0000,0.0000,0.0000,20,32
42187,0,0,1,11,275,279,275,275,102,952,172,125,175,952,637,200,200,34,0,0.0000,0,0,0,0,0,0,225,102,321,175,175,175,175,175,175,175,175,0.0000,0.0000,0.0000,20,43
42188,0,0,5,0,325,783,363,301,0,0,0,0,236,753,509,199,185,79,1,0.0000,0,0,0,0,0,0,287,1,1,225,225,225,236,225,225,225,225,0.0000,0.0000,0.0000,20,34
42189,0,0,4,0,266,708,277,258,0,0,0,0,193,784,489,245,240,116,4,0.0000,0,0,0,0,0,0,271,1,1,166,166,193,166,166,166,166,166,0.0000,0.0000,0.0000,20,24
42190,0,0,1,12,193,189,193,193,0,613,0,0,93,550,396,171,171,41,0,0.0000,0,0,0,0,0,0,158,1,179,93,93,93,93,93,93,93,93,0.0000,0.0000,0.0000,20,34
42191,0,0,7,0,339,824,354,331,0,0,0,0,250,798,524,199,194,67,2,0.0000,0,0,0,0,0,0,300,1,1,239,239,239,239,239,250,239,249,0.0000,0.0000,0.0000,20,34
42192,0,0,8,0,299,747,335,291,0,0,0,0,210,704,478,237,216,105,8,-8.1790,0,0,0,0,0,0,266,1,1,199,199,199,199,199,205,206,210,0.0000,0.0000,0.0000,20,33
42193,0,0,8,0,420,843,441,411,0,0,0,0,343,837,608,341,318,115,7,0.0000,0,0,0,0,0,0,390,1,1,320,320,320,320,320,331,343,338,0.0000,0.0000,0.0000,20,39
42194,0,0,1,11,274,260,274,274,0,832,0,0,174,832,535,195,195,6,0,0.0000,0,0,0,0,0,0,225,1,238,174,174,174,174,174,174,174,174,0.0000,0.0000,0.0000,20,37
42195,0,0,1,11,212,216,212,212,0,769,0,0,112,769,461,192,192,35,0,0.0000,0,0,0,0,0,0,174,1,153,112,112,112,112,112,112,112,112,0.0000,0.0000,0.0000,20,34
42196,309,164,1,12,331,332,331,331,24,602,0,91,231,556,439,219,219,45,0,0.0000,0,0,0,0,0,0,271,49,276,231,231,231,231,231,231,231,231,0.0000,0.0000,400.0000,20,35
42198,267,159,5,0,437,805,451,425,0,0,0,0,368,878,623,286,280,116,7,-2.3384,316,260,0,26,20,0,448,1,1,323,323,333,368,323,323,323,323,-16.9371,0.0000,608.4600,20,38
42200,306,163,1,12,254,261,254,254,0,576,0,0,154,200,450,189,189,55,0,0.0000,0,0,0,0,0,0,208,323,268,154,154,154,154,154,154,154,154,0.0000,0.0000,400.0000,20,31
42201,317,164,1,12,222,211,222,222,0,577,0,0,122,511,401,170,170,28,0,0.0000,0,0,0,0,0,0,182,145,225,122,122,122,122,122,122,122,122,0.0000,0.0000,400.0000,20,30
42202,297,162,3,0,342,751,320,347,0,0,0,0,256,720,488,199,204,72,2,0.0000,0,285,0,0,100,0,321,1,1,235,247,235,235,235,256,235,235,0.0000,0.0000,400.0000,20,27
42203,316,164,1,12,204,195,204,204,0,530,0,0,104,137,382,174,174,30,0,0.0000,0,0,0,0,0,0,167,234,208,104,104,104,104,104,104,104,104,0.0000,0.0000,400.0000,20,27
42204,258,159,1,11,210,215,210,210,0,867,0,0,110,867,614,179,179,53,0,2.1439,0,0,0,0,0,0,172,361,239,110,110,110,110,110,110,110,110,0.0000,41.1377,578.2200,20,39
42205,0,0,4,0,377,717,387,366,0,0,0,0,319,784,552,319,313,111,8,0.0000,0,313,0,0,57,0,401,1,1,273,273,319,273,273,273,273,273,0.0000,0.0000,0.0000,20,24
42206,299,163,1,12,266,259,266,266,0,668,0,0,166,207,441,193,193,32,0,0.0000,0,0,0,0,0,0,218,195,214,166,166,166,166,166,166,166,166,0.0000,0.0000,400.0000,20,27
42207,325,165,1,12,217,207,217,217,0,603,0,0,117,500,429,175,175,29,0,0.0000,0,0,0,0,0,0,178,235,255,117,117,117,117,117,117,117,117,0.0000,0.0000,400.0000,20,29
42209,318,165,2,0,242,638,256,236,0,0,0,0,169,760,465,181,176,46,1,0.0000,0,115,0,0,57,0,269,1,1,169,133,133,133,133,133,133,133,0.0000,0.0000,400.0000,20,20
42210,0,0,4,0,346,766,361,337,0,0,0,0,287,856,572,244,240,103,6,0.0000,0,227,0,0,38,0,376,1,1,241,241,287,241,242,241,241,241,0.0000,0.0000,0.0000,20,31
42213,0,0,1,12,258,241,258,258,0,547,0,0,158,164,384,198,198,21,0,0.0000,0,0,0,0,0,0,212,157,221,158,158,158,158,158,158,158,158,0.0000,0.0000,0.0000,20,28
42214,313,164,1,12,130,139,130,130,32,611,0,62,30,561,446,162,162,24,0,0.0000,0,0,0,0,0,0,107,56,280,30,30,30,30,30,30,30,30,0.0000,0.0000,400.0000,20,35
42215,287,161,5,0,347,677,358,342,0,517,0,0,247,592,439,189,186,49,0,0.0000,0,0,0,0,0,0,284,222,230,247,247,247,247,247,247,247,247,0.0000,0.0000,400.0000,20,26
42216,0,0,8,0,381,780,394,370,0,0,0,0,291,764,560,297,292,116,6,0.0000,0,115,0,0,51,0,369,1,1,262,262,262,262,262,262,291,262,0.0000,0.0000,0.0000,20,36
42217,333,166,1,11,209,200,209,209,0,782,0,0,109,782,522,190,190,19,0,0.0000,0,0,0,0,0,0,171,262,240,109,109,109,109,109,109,109,109,0.0000,0.0000,400.0000,20,34
42218,220,156,1,12,76,73,76,76,0,465,0,0,1,511,409,154,154,17,0,0.1902,0,0,0,0,0,0,63,307,230,1,1,1,1,1,1,1,1,0.0000,28.8077,606.4542,20,30
42220,0,0,7,0,335,858,310,340,0,0,0,0,252,857,555,274,282,109,6,0.0000,0,0,0,0,0,0,309,1,1,235,235,235,235,235,252,245,252,0.0000,0.0000,0.0000,20,37
42221,0,0,1,12,195,197,195,195,0,286,0,0,95,411,286,179,179,38,0,0.0000,0,0,0,0,0,0,160,1,160,95,95,95,95,95,95,95,95,0.0000,0.0000,0.0000,20,20
42222,0,0,1,12,312,312,312,312,0,126,0,0,212,246,269,212,212,32,0,0.0000,0,0,0,0,0,0,256,1,139,212,212,212,212,212,212,212,212,0.0000,0.0000,0.0000,20,20
42223,0,0,6,0,482,1011,463,484,0,0,0,0,416,1088,753,325,344,119,11,0.0000,0,0,0,0,0,0,466,1,1,382,382,418,382,416,382,382,382,0.0000,0.0000,0.0000,20,47
42224,294,162,1,11,199,176,199,199,0,634,0,0,99,634,435,181,181,35,0,-3.6898,0,0,0,0,0,0,163,236,225,99,99,99,99,99,99,99,99,0.0000,2.1139,400.0000,20,26
42225,361,164,2,0,350,680,373,340,0,0,0,0,293,804,549,211,206,40,0,-1.3298,0,115,0,0,30,0,390,1,1,293,241,241,241,241,241,241,241,-16.1881,0.0000,400.0000,20,24
42226,0,0,5,0,316,776,299,320,0,0,0,0,228,820,524,225,230,99,2,0.0000,0,0,0,0,0,0,282,1,1,216,216,228,227,227,216,216,216,0.0000,0.0000,0.0000,20,37
42227,0,0,1,12,198,203,198,198,0,585,0,0,98,605,421,188,188,20,0,0.9100,0,0,0,0,0,0,162,1,237,98,98,98,98,98,98,98,98,0.0000,0.0000,0.0000,20,40
42228,0,0,7,0,368,918,379,362,0,0,0,0,289,903,596,238,234,97,5,0.0000,0,0,0,0,0,0,343,1,1,268,268,268,268,268,289,268,284,0.0000,0.0000,0.0000,20,40
42229,0,0,2,0,370,853,354,370,0,0,0,0,323,995,659,207,210,58,1,0.0000,0,0,0,0,0,0,408,1,1,323,270,270,270,270,270,270,270,0.0000,0.0000,0.0000,20,42
42230,0,0,9,0,428,1038,409,430,0,0,0,0,351,1019,693,225,241,97,4,0.0000,0,0,0,0,0,0,396,1,1,328,328,328,328,328,350,328,351,0.0000,0.0000,0.0000,20,47
42231,0,0,1,11,192,201,192,192,0,737,0,0,92,603,495,173,173,28,0,0.0000,0,0,0,0,0,0,158,1,252,92,92,92,92,92,92,92,92,0.0000,0.0000,0.0000,20,32
42232,0,0,2,0,367,909,354,367,0,0,0,0,318,1044,681,270,272,97,5,0.0000,0,0,0,0,0,0,403,1,1,318,267,267,267,267,267,267,267,0.0000,0.0000,0.0000,20,46
42233,0,0,4,0,295,742,310,289,0,0,0,0,217,819,519,312,307,137,11,0.0000,0,0,0,0,0,0,287,1,1,195,195,217,195,218,195,195,195,0.0000,0.0000,0.0000,20,27
42234,0,0,5,0,369,873,334,375,0,0,0,0,278,830,563,186,194,37,1,0.0000,0,0,0,0,0,0,325,1,1,269,281,269,278,269,269,269,269,0.0000,0.0000,0.0000,20,38
42235,0,0,1,11,356,830,368,348,0,984,0,0,272,984,628,281,264,118,7,0.0000,0,0,0,0,0,0,323,1,237,256,256,256,256,256,265,271,272,0.0000,0.0000,0.0000,20,45
42236,0,0,4,0,206,759,237,202,0,596,0,0,116,732,473,196,187,104,6,-3.8194,0,0,0,0,0,0,189,1,198,106,108,109,110,106,115,106,116,0.0000,0.0000,0.0000,20,20
42237,0,0,1,11,226,235,226,226,0,847,0,0,126,847,514,184,184,41,0,0.0000,0,0,0,0,0,0,185,1,181,126,126,126,126,126,126,126,126,0.0000,0.0000,0.0000,20,38
42238,0,0,1,11,272,267,272,272,0,1002,0,0,172,1002,613,198,198,36,0,0.0000,0,0,0,0,0,0,223,1,224,172,172,172,172,172,172,172,172,0.0000,0.0000,0.0000,20,46
42239,0,0,4,0,405,905,422,395,0,0,0,0,338,997,668,317,309,110,7,0.0000,0,0,0,0,0,0,398,1,1,305,305,338,305,338,305,305,305,0.0000,0.0000,0.0000,20,42
42240,0,0,1,11,102,102,102,102,0,993,0,0,2,993,611,149,149,46,1,0.0000,0,0,0,0,0,0,84,1,229,2,2,2,2,2,2,2,2,0.0000,0.0000,0.0000,20,45
42241,0,0,1,11,174,157,174,174,0,1018,0,0,74,1018,624,181,181,27,0,0.0000,0,0,0,0,0,0,143,1,230,74,74,74,74,74,74,74,74,0.0000,0.0000,0.0000,20,47
42242,0,0,1,12,244,217,244,244,0,602,0,0,144,618,433,174,174,12,0,0.0000,0,0,0,0,0,0,200,1,248,144,144,144,144,144,144,144,144,0.0000,0.0000,0.0000,20,41
42243,0,0,5,0,413,926,433,404,0,0,0,0,337,924,631,221,215,65,1,0.0000,0,0,0,0,0,0,385,1,1,313,313,313,337,313,313,313,313,0.0000,0.0000,0.0000,20,42
42244,0,0,8,0,359,867,330,369,0,0,0,0,286,900,602,438,468,139,22,0.0000,0,0,0,0,0,0,348,1,1,259,259,259,259,259,270,286,272,0.0000,0.0000,0.0000,20,42
42245,0,0,1,11,309,731,339,301,18,894,12,23,215,894,581,179,171,44,1,0.0000,0,0,0,0,0,0,265,18,267,209,215,209,209,209,209,209,209,0.0000,0.0000,0.0000,20,40
42246,0,0,1,11,203,207,203,203,0,1014,0,0,103,1014,613,178,178,38,0,0.0000,0,0,0,0,0,0,167,1,211,103,103,103,103,103,103,103,103,0.0000,0.0000,0.0000,20,46
42247,0,0,1,12,268,272,268,268,0,694,0,0,168,594,480,202,202,22,0,0.0000,0,0,0,0,0,0,220,1,266,168,168,168,168,168,168,168,168,0.0000,0.0000,0.0000,20,39
42248,0,0,1,11,381,816,398,371,0,965,0,0,281,965,623,198,194,40,1,0.0000,0,0,0,0,0,0,312,1,237,281,281,281,281,281,281,281,281,0.0000,0.0000,0.0000,20,44
42249,0,0,1,11,129,120,129,129,0,968,0,0,29,968,606,171,171,70,2,0.0000,0,0,0,0,0,0,106,1,244,29,29,29,29,29,29,29,29,0.0000,0.0000,0.0000,20,44
42250,0,0,4,0,348,901,367,341,0,0,0,0,278,1010,645,310,301,113,9,0.0000,0,0,0,0,0,0,346,1,1,248,248,278,248,279,248,248,248,0.0000,0.0000,0.0000,20,43
42251,0,0,1,11,287,287,287,287,0,966,0,0,187,966,603,196,196,52,0,0.0000,0,0,0,0,0,0,235,1,239,187,187,187,187,187,187,187,187,0.0000,0.0000,0.0000,20,44
42252,0,0,2,0,377,783,351,381,0,0,0,0,328,908,618,229,235,87,3,0.0000,0,0,0,0,0,0,411,1,1,328,279,277,287,277,277,277,277,0.0000,0.0000,0.0000,20,34
42253,0,0,1,12,327,738,346,319,0,661,0,0,251,764,508,222,216,99,4,0.0000,0,0,0,0,0,0,315,1,190,227,240,227,251,227,227,227,227,0.0000,0.0000,0.0000,20,35
42254,0,0,1,12,100,91,100,100,0,738,0,0,1,616,489,158,158,38,0,0.0000,0,0,0,0,0,0,82,1,240,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,41
42255,0,0,8,0,342,849,353,332,0,0,0,0,268,880,585,315,298,121,9,0.0000,0,0,0,0,0,0,331,1,1,242,242,242,242,242,253,268,260,0.0000,0.0000,0.0000,20,41
42256,0,0,2,0,317,826,282,323,0,0,0,0,248,912,580,172,179,28,0,0.0000,0,0,0,0,0,0,321,1,1,248,225,217,217,217,217,217,217,0.0000,0.0000,0.0000,20,34
42257,0,0,5,0,246,742,270,239,0,430,0,0,154,695,437,172,165,48,1,0.0000,0,0,0,0,0,0,218,1,147,146,154,146,151,146,146,146,146,0.0000,0.0000,0.0000,20,32
42258,0,0,1,11,330,342,330,330,0,1007,0,0,230,1007,631,214,214,42,0,0.0000,0,0,0,0,0,0,270,1,254,230,230,230,230,230,230,230,230,0.0000,0.0000,0.0000,20,46
42259,0,0,1,12,241,250,241,241,0,526,0,0,141,484,334,186,186,37,0,0.0000,0,0,0,0,0,0,198,1,142,141,141,141,141,141,141,141,141,0.0000,0.0000,0.0000,20,27
42260,0,0,1,12,315,311,315,315,0,567,0,0,215,579,413,209,209,26,0,0.0000,0,0,0,0,0,0,258,1,246,215,215,215,215,215,215,215,215,0.0000,0.0000,0.0000,20,37
42261,0,0,2,0,393,794,419,368,0,0,0,0,346,917,632,203,192,54,1,0.0000,0,0,0,0,0,0,428,1,1,346,293,293,293,293,293,293,293,0.0000,0.0000,0.0000,20,35
42262,0,0,8,0,318,733,331,311,0,0,0,0,242,766,514,320,316,120,13,0.0000,0,0,0,0,0,0,309,1,1,218,218,218,218,218,234,242,234,0.0000,0.0000,0.0000,20,36
42263,0,0,3,0,290,653,241,297,0,0,0,0,198,600,410,175,188,72,1,0.0000,0,0,0,0,0,0,253,1,1,190,198,190,190,190,190,190,190,0.0000,0.0000,0.0000,20,20
42264,0,0,2,0,315,757,326,309,0,0,0,0,258,884,571,215,212,50,1,0.0000,0,0,0,0,0,0,344,1,1,258,215,215,215,215,215,215,215,0.0000,0.0000,0.0000,20,32
42265,0,0,2,0,251,570,265,245,0,0,0,0,184,675,430,188,185,37,1,-5.8353,0,0,0,0,0,0,272,1,1,184,151,151,151,151,151,151,151,0.0000,0.0000,0.0000,20,20
42266,0,0,8,0,333,670,343,324,0,0,0,0,244,639,457,285,280,113,11,-9.9923,0,0,0,0,0,0,296,1,1,233,233,233,233,233,240,244,245,0.0000,0.0000,0.0000,20,30
42268,0,0,1,12,213,217,213,213,0,564,0,0,113,508,389,182,182,38,0,0.0000,0,0,0,0,0,0,175,1,214,113,113,113,113,113,113,113,113,0.0000,0.0000,0.0000,20,30
42269,0,0,4,0,291,747,305,282,0,0,0,0,215,840,528,222,218,104,5,-7.0602,0,0,0,0,0,0,287,1,1,191,191,215,191,215,191,191,191,0.0000,0.0000,0.0000,20,29
42270,0,0,1,11,154,144,154,154,0,784,0,0,54,784,489,163,163,17,0,0.0000,0,0,0,0,0,0,126,1,194,54,54,54,54,54,54,54,54,0.0000,0.0000,0.0000,20,34
42271,0,0,1,11,320,320,320,320,0,833,0,0,220,833,527,199,199,34,0,0.0000,0,0,0,0,0,0,262,1,195,220,220,220,220,220,220,220,220,0.0000,0.0000,0.0000,20,37
42272,0,0,1,11,175,166,175,175,0,751,0,0,75,751,458,171,171,35,1,3.7817,0,0,0,0,0,0,144,1,164,75,75,75,75,75,75,75,75,0.0000,0.0000,0.0000,20,33
42273,0,0,2,0,374,654,389,364,0,0,0,0,323,763,543,202,196,44,1,0.0000,0,0,0,0,0,0,404,1,1,323,274,274,274,274,274,274,274,0.0000,0.0000,0.0000,20,20
42274,0,0,1,12,232,227,232,232,0,633,0,0,132,544,433,195,195,42,0,0.0000,0,0,0,0,0,0,190,1,233,132,132,132,132,132,132,132,132,0.0000,0.0000,0.0000,20,34
42275,0,0,4,0,329,787,310,329,0,0,0,0,254,863,559,265,271,111,8,0.0000,0,0,0,0,0,0,319,1,1,229,229,254,229,252,229,229,229,0.0000,0.0000,0.0000,20,31
42276,0,0,1,12,272,279,272,272,0,428,0,0,172,488,348,201,201,26,0,0.0000,0,0,0,0,0,0,223,1,207,172,172,172,172,172,172,172,172,0.0000,0.0000,0.0000,20,27
42277,0,0,2,0,338,732,350,332,0,0,0,0,284,859,572,209,206,47,1,0.0000,0,0,0,0,0,0,369,1,1,284,238,238,238,238,238,238,238,0.0000,0.0000,0.0000,20,29
42278,0,0,2,0,265,759,280,259,0,0,0,0,201,885,543,209,204,51,1,-8.5359,0,0,0,0,0,0,289,1,1,201,165,165,165,165,165,165,165,0.0000,0.0000,0.0000,20,32
42279,0,0,3,0,269,712,296,261,0,0,0,0,176,658,417,178,170,55,1,0.0000,0,0,0,0,0,0,234,1,1,169,176,169,169,169,169,169,169,0.0000,0.0000,0.0000,20,24
42280,0,0,2,0,330,737,345,322,0,0,0,0,275,862,569,223,218,54,1,0.0000,0,0,0,0,0,0,360,1,1,275,230,230,230,230,230,230,230,0.0000,0.0000,0.0000,20,30
42281,0,0,4,0,367,812,378,356,0,0,0,0,298,911,605,287,283,116,6,0.0000,0,0,0,0,0,0,364,1,1,267,267,298,267,299,267,267,267,0.0000,0.0000,0.0000,20,35
42282,0,0,1,11,207,224,207,207,12,965,22,0,107,965,619,191,191,42,0,1.5289,0,0,0,0,0,0,170,12,273,107,107,107,107,107,107,107,107,0.0000,0.0000,0.0000,20,44
42283,0,0,1,11,339,343,339,339,0,746,0,0,239,746,493,223,223,35,0,1.5833,0,0,0,0,0,0,278,1,149,239,239,239,239,239,239,239,239,0.0000,0.0000,0.0000,20,32
42284,261,160,7,0,406,742,418,398,0,0,0,0,330,730,530,261,257,91,4,0.0000,0,304,0,0,26,0,386,1,1,303,303,303,303,303,304,303,330,16.5882,0.0000,613.3208,20,29
42285,0,0,1,12,264,270,264,264,0,489,0,0,164,472,352,199,199,38,0,0.0000,0,0,0,0,0,0,216,1,215,164,164,164,164,164,164,164,164,0.0000,0.0000,0.0000,20,26
42286,0,0,7,0,339,748,352,331,0,0,0,0,259,736,498,232,228,96,5,0.0000,0,0,0,0,0,0,318,1,1,239,239,239,239,239,259,239,254,0.0000,0.0000,0.0000,20,30
42287,0,0,1,11,275,284,275,275,0,915,0,0,175,915,572,185,185,17,0,0.0000,0,0,0,0,0,0,225,1,229,175,175,175,175,175,175,175,175,0.0000,0.0000,0.0000,20,41
